wkt_geom;fid;protected;denotation;ref:gid;ref:INSPIRE;natural;name;species:pl;species;url:crfop
Point (12.33588042479500047 47.67420373653539656);4328;yes;natural_monument;69980;PL.ZIPOP.1393.PP.1210113.1343;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210113.1343
Point (12.33588037422437544 47.67420372012872321);4329;yes;natural_monument;69983;PL.ZIPOP.1393.PP.1210113.1344;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210113.1344
Point (12.33588042407671281 47.67420373794863053);4330;yes;natural_monument;69982;PL.ZIPOP.1393.PP.1210113.1343;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210113.1343
Point (12.33587885449608379 47.67420402144207259);4331;yes;natural_monument;69985;PL.ZIPOP.1393.PP.1210113.1346;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210113.1346
Point (12.33587990901314235 47.67420423001877339);4372;yes;natural_monument;70024;PL.ZIPOP.1393.PP.1210113.1353;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210113.1353
Point (12.33587990417743718 47.67420422841335892);4373;yes;natural_monument;70027;PL.ZIPOP.1393.PP.1210113.1353;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210113.1353
Point (12.33587990648334021 47.67420422949241754);4374;yes;natural_monument;70026;PL.ZIPOP.1393.PP.1210113.1353;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210113.1353
Point (12.33587990224436126 47.67420422791514767);4375;yes;natural_monument;70029;PL.ZIPOP.1393.PP.1210113.1353;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210113.1353
Point (12.33587991448146504 47.67420423413037156);4368;yes;natural_monument;70020;PL.ZIPOP.1393.PP.1210113.1353;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210113.1353
Point (12.33587991285606478 47.67420422989083306);4369;yes;natural_monument;70023;PL.ZIPOP.1393.PP.1210113.1353;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210113.1353
Point (12.33587991734834333 47.67420423065456703);4370;yes;natural_monument;70022;PL.ZIPOP.1393.PP.1210113.1353;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210113.1353
Point (12.33587990757964725 47.6742042297836548);4371;yes;natural_monument;70025;PL.ZIPOP.1393.PP.1210113.1353;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210113.1353
Point (12.33587991465462963 47.67420423598529311);4380;yes;natural_monument;70032;PL.ZIPOP.1393.PP.1210113.1353;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210113.1353
Point (12.33587963239474306 47.67420411668722124);4381;yes;natural_monument;70035;PL.ZIPOP.1393.PP.1210113.1354;tree;;Modrzew;Larix sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210113.1354
Point (12.33587979424065217 47.67420412051699685);4382;yes;natural_monument;70034;PL.ZIPOP.1393.PP.1210113.1354;tree;;Modrzew;Larix sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210113.1354
Point (12.33587962423515627 47.67420411204457764);4383;yes;natural_monument;70037;PL.ZIPOP.1393.PP.1210113.1354;tree;;Modrzew;Larix sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210113.1354
Point (12.33587990370438092 47.67420422824134363);4376;yes;natural_monument;70028;PL.ZIPOP.1393.PP.1210113.1353;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210113.1353
Point (12.33587991510833959 47.67420423547094543);4377;yes;natural_monument;70031;PL.ZIPOP.1393.PP.1210113.1353;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210113.1353
Point (12.33587991572206377 47.67420423494633752);4378;yes;natural_monument;70030;PL.ZIPOP.1393.PP.1210113.1353;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210113.1353
Point (12.335879914238296 47.67420423630717607);4379;yes;natural_monument;70033;PL.ZIPOP.1393.PP.1210113.1353;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210113.1353
Point (12.33587990680427282 47.67420424041655735);4356;yes;natural_monument;70008;PL.ZIPOP.1393.PP.1210113.1353;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210113.1353
Point (12.33587990902548093 47.67420423989329237);4357;yes;natural_monument;70011;PL.ZIPOP.1393.PP.1210113.1353;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210113.1353
Point (12.33587990847780524 47.67420424023406156);4358;yes;natural_monument;70010;PL.ZIPOP.1393.PP.1210113.1353;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210113.1353
Point (12.33587991077957469 47.6742042385160758);4359;yes;natural_monument;70013;PL.ZIPOP.1393.PP.1210113.1353;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210113.1353
Point (12.33587989997608325 47.67420423998368761);4352;yes;natural_monument;70004;PL.ZIPOP.1393.PP.1210113.1353;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210113.1353
Point (12.33587990552826419 47.67420424023256231);4353;yes;natural_monument;70007;PL.ZIPOP.1393.PP.1210113.1353;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210113.1353
Point (12.33587990405290924 47.67420424014923697);4354;yes;natural_monument;70006;PL.ZIPOP.1393.PP.1210113.1353;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210113.1353
Point (12.33587990783554034 47.67420424038425608);4355;yes;natural_monument;70009;PL.ZIPOP.1393.PP.1210113.1353;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210113.1353
Point (12.3358799124172549 47.67420423621888403);4364;yes;natural_monument;70016;PL.ZIPOP.1393.PP.1210113.1353;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210113.1353
Point (12.33587991348687396 47.67420423496719906);4365;yes;natural_monument;70019;PL.ZIPOP.1393.PP.1210113.1353;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210113.1353
Point (12.33587991311044973 47.67420423555397235);4366;yes;natural_monument;70018;PL.ZIPOP.1393.PP.1210113.1353;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210113.1353
Point (12.33587991564961506 47.674204232623552);4367;yes;natural_monument;70021;PL.ZIPOP.1393.PP.1210113.1353;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210113.1353
Point (12.33587991043725474 47.67420423885278069);4360;yes;natural_monument;70012;PL.ZIPOP.1393.PP.1210113.1353;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210113.1353
Point (12.33587991158370656 47.67420423765407378);4361;yes;natural_monument;70015;PL.ZIPOP.1393.PP.1210113.1353;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210113.1353
Point (12.33587991125858352 47.67420423813643993);4362;yes;natural_monument;70014;PL.ZIPOP.1393.PP.1210113.1353;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210113.1353
Point (12.33587991273867779 47.67420423576304245);4363;yes;natural_monument;70017;PL.ZIPOP.1393.PP.1210113.1353;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210113.1353
Point (12.33587753313212687 47.67420533119117465);4404;yes;natural_monument;70057;PL.ZIPOP.1393.PP.1210122.1378;tree;;Buk pospolity;Fagus sylvatica;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210122.1378
Point (12.33587790619373337 47.67420454322977008);4405;yes;natural_monument;70060;PL.ZIPOP.1393.PP.1210133.1380;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210133.1380
Point (12.33587790596736689 47.67420454284984288);4406;yes;natural_monument;70059;PL.ZIPOP.1393.PP.1210133.1380;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210133.1380
Point (12.33587775974735479 47.67420453832523464);4407;yes;natural_monument;70063;PL.ZIPOP.1393.PP.1210133.1383;inne;Staw Wierchomla;brak danych;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210133.1383
Point (12.33587784207863258 47.67420568005925929);4400;yes;natural_monument;70053;PL.ZIPOP.1393.PP.1210122.1374;tree;;Lipa drobnolistna;Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210122.1374
Point (12.33587752942797877 47.67420532923873822);4401;yes;natural_monument;70056;PL.ZIPOP.1393.PP.1210122.1377;tree;;Buk pospolity;Fagus sylvatica;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210122.1377
Point (12.33587751460137838 47.67420542093680069);4402;yes;natural_monument;70055;PL.ZIPOP.1393.PP.1210122.1376;tree;;Daglezja zielona;Pseudotsuga menziesii;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210122.1376
Point (12.3358770615047586 47.67420492457974035);4403;yes;natural_monument;70058;PL.ZIPOP.1393.PP.1210133.1379;tree;;Dąb szypułkowy;Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210133.1379
Point (12.33587731734844084 47.67420483062015535);4412;yes;natural_monument;70066;PL.ZIPOP.1393.PP.1210133.1385;tree;;Robinia akacjowa;Robinia pseudoacacia;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210133.1385
Point (12.33587732456542518 47.67420483180535484);4413;yes;natural_monument;70069;PL.ZIPOP.1393.PP.1210133.1385;tree;;Robinia akacjowa;Robinia pseudoacacia;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210133.1385
Point (12.33587732520438252 47.67420483237764728);4414;yes;natural_monument;70068;PL.ZIPOP.1393.PP.1210133.1385;tree;;Robinia akacjowa;Robinia pseudoacacia;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210133.1385
Point (12.33587732059466369 47.67420483181523849);4415;yes;natural_monument;70071;PL.ZIPOP.1393.PP.1210133.1385;tree;;Robinia akacjowa;Robinia pseudoacacia;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210133.1385
Point (12.33587776042540973 47.67420453827933358);4408;yes;natural_monument;70062;PL.ZIPOP.1393.PP.1210133.1383;inne;Staw Wierchomla;brak danych;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210133.1383
Point (12.33587732016904148 47.67420483056042713);4409;yes;natural_monument;70065;PL.ZIPOP.1393.PP.1210133.1385;tree;;Robinia akacjowa;Robinia pseudoacacia;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210133.1385
Point (12.33587732013873506 47.67420483231042994);4410;yes;natural_monument;70064;PL.ZIPOP.1393.PP.1210133.1385;tree;;Robinia akacjowa;Robinia pseudoacacia;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210133.1385
Point (12.33587731714383295 47.67420483063293801);4411;yes;natural_monument;70067;PL.ZIPOP.1393.PP.1210133.1385;tree;;Robinia akacjowa;Robinia pseudoacacia;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210133.1385
Point (12.33587914290368381 47.67420485561792276);4388;yes;natural_monument;70040;PL.ZIPOP.1393.PP.1210113.1356;tree;Uroczysko Szczawnik;brak danych;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210113.1356
Point (12.33587979007342206 47.67420418567442653);4389;yes;natural_monument;70043;PL.ZIPOP.1393.PP.1210113.1360;tree;;Lipa drobnolistna;Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210113.1360
Point (12.33588115879927116 47.67420419208240645);4390;yes;natural_monument;70042;PL.ZIPOP.1393.PP.1210113.1358;tree;;Jesion wyniosły;Fraxinus excelsior;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210113.1358
Point (12.3358793999839822 47.67420443679660735);4391;yes;natural_monument;70045;PL.ZIPOP.1393.PP.1210113.1362;źródło;Za Cerkwią;brak danych;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210113.1362
Point (12.3358796276009528 47.67420411400681246);4384;yes;natural_monument;70036;PL.ZIPOP.1393.PP.1210113.1354;tree;;Modrzew;Larix sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210113.1354
Point (12.33588038132380937 47.67420424715230354);4385;yes;natural_monument;70039;PL.ZIPOP.1393.PP.1210113.1355;inne;Czarna Młaka;brak danych;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210113.1355
Point (12.33588038303563117 47.67420424617577623);4386;yes;natural_monument;70038;PL.ZIPOP.1393.PP.1210113.1355;inne;Czarna Młaka;brak danych;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210113.1355
Point (12.33588113627671135 47.67420416368810976);4387;yes;natural_monument;70041;PL.ZIPOP.1393.PP.1210113.1357;tree;;Jesion wyniosły;Fraxinus excelsior;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210113.1357
Point (12.33587763563894768 47.67420548832548377);4396;yes;natural_monument;70049;PL.ZIPOP.1393.PP.1210122.1367;tree;Buk Hrabski;brak danych;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210122.1367
Point (12.33587754308764417 47.67420587542045496);4397;yes;natural_monument;70052;PL.ZIPOP.1393.PP.1210122.1373;tree;;Dąb szypułkowy;Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210122.1373
Point (12.33587752547233229 47.67420584815286588);4398;yes;natural_monument;70051;PL.ZIPOP.1393.PP.1210122.1372;tree;;Dąb szypułkowy;Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210122.1372
Point (12.33587773931380305 47.67420540491826841);4399;yes;natural_monument;70054;PL.ZIPOP.1393.PP.1210122.1375;tree;;Lipa drobnolistna;Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210122.1375
Point (12.33587904835273363 47.67420416670120176);4392;yes;natural_monument;70044;PL.ZIPOP.1393.PP.1210113.1361;źródło;Kazimierz;brak danych;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210113.1361
Point (12.33587987178584555 47.67420449379905989);4393;yes;natural_monument;70047;PL.ZIPOP.1393.PP.1210113.1364;inne;im. prof. Henryka Świdzińskiego;brak danych;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210113.1364
Point (12.33588002706487252 47.67420455131627932);4394;yes;natural_monument;70046;PL.ZIPOP.1393.PP.1210113.1363;źródło;Iwony;brak danych;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210113.1363
Point (12.33587686702823127 47.67420584668433747);4395;yes;natural_monument;70050;PL.ZIPOP.1393.PP.1210122.1369;tree;;Lipa drobnolistna;Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210122.1369
Point (12.33587670501952083 47.67420805622098356);4436;yes;natural_monument;69803;PL.ZIPOP.1393.PP.1210032.1458;tree;;Lipa drobnolistna;Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210032.1458
Point (12.33587931613226552 47.67420684003267439);4437;yes;natural_monument;69807;PL.ZIPOP.1393.PP.1210042.1464;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210042.1464
Point (12.33587931895440448 47.67420683738876619);4438;yes;natural_monument;69806;PL.ZIPOP.1393.PP.1210042.1464;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210042.1464
Point (12.33587931297265072 47.67420683696106209);4439;yes;natural_monument;69809;PL.ZIPOP.1393.PP.1210042.1464;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210042.1464
Point (12.33587667729651116 47.67420777955720013);4432;yes;natural_monument;69795;PL.ZIPOP.1393.PP.1210032.1447;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210032.1447
Point (12.33587800240762711 47.67420744229363549);4433;yes;natural_monument;69802;PL.ZIPOP.1393.PP.1210032.1457;tree;;Lipa drobnolistna;Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210032.1457
Point (12.33587719991247589 47.67420734720755604);4434;yes;natural_monument;69800;PL.ZIPOP.1393.PP.1210032.1453;tree;;Klon polny;Acer campestre;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210032.1453
Point (12.33587931692978934 47.6742068367411207);4435;yes;natural_monument;69805;PL.ZIPOP.1393.PP.1210042.1464;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210042.1464
Point (12.33588038617928717 47.67420707113360834);4444;yes;natural_monument;69812;PL.ZIPOP.1393.PP.1210042.1468;tree;;Dąb szypułkowy;Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210042.1468
Point (12.33588038805309317 47.67420707332766483);4445;yes;natural_monument;69815;PL.ZIPOP.1393.PP.1210042.1471;tree;;Dąb szypułkowy;Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210042.1471
Point (12.33588038158910649 47.67420706859878976);4446;yes;natural_monument;69814;PL.ZIPOP.1393.PP.1210042.1470;tree;;Dąb szypułkowy;Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210042.1470
Point (12.33588037608683763 47.67420707108039579);4447;yes;natural_monument;69817;PL.ZIPOP.1393.PP.1210042.1474;tree;;Dąb szypułkowy;Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210042.1474
Point (12.33587931103086532 47.67420683798599157);4440;yes;natural_monument;69808;PL.ZIPOP.1393.PP.1210042.1464;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210042.1464
Point (12.33588038500298545 47.67420706865257074);4441;yes;natural_monument;69811;PL.ZIPOP.1393.PP.1210042.1467;tree;;Dąb szypułkowy;Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210042.1467
Point (12.33588040188696056 47.67420706638879579);4442;yes;natural_monument;69810;PL.ZIPOP.1393.PP.1210042.1466;tree;;Tulipanowiec;Liriodendron sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210042.1466
Point (12.33588037742633858 47.67420707319280382);4443;yes;natural_monument;69813;PL.ZIPOP.1393.PP.1210042.1469;tree;;Dąb szypułkowy;Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210042.1469
Point (12.33587766506193972 47.67420767737250742);4420;yes;natural_monument;69783;PL.ZIPOP.1393.PP.1210032.1444;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210032.1444
Point (12.33587777054506773 47.6742074903876798);4421;yes;natural_monument;69786;PL.ZIPOP.1393.PP.1210032.1445;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210032.1445
Point (12.33587777107041106 47.67420749017006898);4422;yes;natural_monument;69785;PL.ZIPOP.1393.PP.1210032.1445;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210032.1445
Point (12.33587776994668239 47.67420749219772347);4423;yes;natural_monument;69788;PL.ZIPOP.1393.PP.1210032.1445;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210032.1445
Point (12.33587732438624585 47.67420483310059609);4416;yes;natural_monument;70070;PL.ZIPOP.1393.PP.1210133.1385;tree;;Robinia akacjowa;Robinia pseudoacacia;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210133.1385
Point (12.33587732084944655 47.67420483029784606);4417;yes;natural_monument;70073;PL.ZIPOP.1393.PP.1210133.1385;tree;;Robinia akacjowa;Robinia pseudoacacia;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210133.1385
Point (12.33587732085460509 47.67420483191924774);4418;yes;natural_monument;70072;PL.ZIPOP.1393.PP.1210133.1385;tree;;Robinia akacjowa;Robinia pseudoacacia;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210133.1385
Point (12.33587766039355138 47.67420767796513559);4419;yes;natural_monument;69784;PL.ZIPOP.1393.PP.1210032.1444;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210032.1444
Point (12.33587777443404221 47.67420749202921115);4428;yes;natural_monument;69791;PL.ZIPOP.1393.PP.1210032.1445;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210032.1445
Point (12.33587752453810893 47.67420756720287045);4429;yes;natural_monument;69794;PL.ZIPOP.1393.PP.1210032.1446;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210032.1446
Point (12.33587777514230943 47.67420749030536342);4430;yes;natural_monument;69793;PL.ZIPOP.1393.PP.1210032.1445;tree;;Lipa;Tilia sp.;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210032.1445
